Region,Marker ,Jour,Mois,Année,Plongeur,Heading,Side,Site,Width (m),Transect,section,Depth_(ft),LC_(mm),sexe,Sa,Va,Du,Al,Gr,Co,Ca,Comments
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,2,27,12,i,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,2,27,10,i,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,2,27,20,i,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,2,27,16,i,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,2,27,11,i,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,2,27,18,i,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,2,27,21,m,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,2,27,24,m,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,2,27,23,m,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,2,27,28,f,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,2,27,24,f,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,2,27,30,f,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,2,27,21,m,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,3,28,16,i,0.25,na,na,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,3,28,18,i,0.25,na,na,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,3,28,14,i,0.25,na,na,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,3,28,11,i,0.25,na,na,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,3,28,10,i,0.25,na,na,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,3,28,21,f,0.25,na,na,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,3,28,58,f,0.25,na,na,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,3,28,32,f,0.25,na,na,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,3,28,25,f,0.25,na,na,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,3,28,22,m,0.25,na,na,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,3,28,26,m,0.25,na,na,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,3,28,31,m,0.25,na,na,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,3,28,39,m,0.25,na,na,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,4,28,11,i,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,4,28,15,i,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,4,28,24,f,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,4,28,26,m,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,4,28,33,f,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,5,28,21,f,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,5,28,59,m,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,5,28,62,m,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,5,28,78,m,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,6,26,16,i,na,na,0.33,0.33,na,0.33,na,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,6,26,29,m,na,na,0.33,0.33,na,0.33,na,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,6,26,62,m,na,na,0.33,0.33,na,0.33,na,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,6,26,24,m,na,na,0.33,0.33,na,0.33,na,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,6,26,30,m,na,na,0.33,0.33,na,0.33,na,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,6,26,20,i,na,na,0.33,0.33,na,0.33,na,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,6,26,63,f,na,na,0.33,0.33,na,0.33,na,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,6,26,55,f,na,na,0.33,0.33,na,0.33,na,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,6,26,47,f,na,na,0.33,0.33,na,0.33,na,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,6,26,66,f,na,na,0.33,0.33,na,0.33,na,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,6,26,52,m,na,na,0.33,0.33,na,0.33,na,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,7,26,16,i,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,7,26,18,i,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,7,26,14,i,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,7,26,15,i,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,7,26,12,i,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,7,26,26,f,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,7,26,34,f,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,7,26,25,m,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,7,26,48,m,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,8,27,16,i,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,8,27,20,i,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,8,27,14,i,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,8,27,13,i,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,8,27,11,i,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,8,27,28,m,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,8,27,94,B1,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,8,27,21,f,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,8,27,45,f,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,8,27,30,f,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,8,27,60,f,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,9,27,20,i,na,na,0.33,0.33,na,na,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,9,27,18,i,na,na,0.33,0.33,na,na,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,9,27,21,i,na,na,0.33,0.33,na,na,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,9,27,52,m,na,na,0.33,0.33,na,na,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,9,27,67,m,na,na,0.33,0.33,na,na,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,9,27,53,m,na,na,0.33,0.33,na,na,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,9,27,67,f,na,na,0.33,0.33,na,na,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,9,27,45,m,na,na,0.33,0.33,na,na,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,9,27,69,m,na,na,0.33,0.33,na,na,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,10,26,20,i,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,10,26,17,i,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,10,26,11,i,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,10,26,48,f,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,10,26,58,m,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,11,26,30,m,na,na,0.33,0.33,na,na,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,12,27,72,f,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,12,27,66,f,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,12,27,68,f,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,12,27,46,m,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,13,27,24,m,na,na,0.33,0.33,na,na,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,13,27,68,m,na,na,0.33,0.33,na,na,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,13,27,58,f,na,na,0.33,0.33,na,na,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,13,27,54,f,na,na,0.33,0.33,na,na,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,13,27,67,f,na,na,0.33,0.33,na,na,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,13,27,58,f,na,na,0.33,0.33,na,na,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,13,27,15,i,na,na,0.33,0.33,na,na,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,13,27,20,i,na,na,0.33,0.33,na,na,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,14,26,20,i,na,na,0.33,0.33,na,na,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,14,26,15,i,na,na,0.33,0.33,na,na,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,14,26,12,i,na,na,0.33,0.33,na,na,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,14,26,18,i,na,na,0.33,0.33,na,na,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,14,26,15,i,na,na,0.33,0.33,na,na,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,14,26,24,m,na,na,0.33,0.33,na,na,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,14,26,26,f,na,na,0.33,0.33,na,na,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,15,26,37,f,na,na,0.33,0.33,na,na,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,15,26,26,f,na,na,0.33,0.33,na,na,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,15,26,24,m,na,na,0.33,0.33,na,na,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,15,26,36,m,na,na,0.33,0.33,na,na,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,15,26,18,i,na,na,0.33,0.33,na,na,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,15,26,20,i,na,na,0.33,0.33,na,na,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,16,26,18,i,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,16,26,20,i,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,16,26,16,i,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,16,26,31,f,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,16,26,28,m,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,16,26,23,f,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,16,26,26,m,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,16,26,26,m,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,16,26,60,f,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,16,26,74,B2,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,17,25,11,i,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,17,25,15,i,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,17,25,44,f,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,17,25,30,m,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,17,25,32,f,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,17,25,26,f,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,17,25,34,m,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,18,25,24,m,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,18,25,17,i,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,18,25,32,m,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,18,25,80,m,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,18,25,12,i,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,18,25,31,m,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,18,25,35,f,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,18,25,58,m,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,19,25,50,f,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,19,25,32,m,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,19,25,82,B1,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,19,25,35,m,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,20,25,46,m,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,20,25,11,i,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,20,25,11,i,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,20,25,12,i,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,20,25,10,i,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,20,25,16,i,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,20,25,12,i,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,20,25,63,m,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,20,25,46,m,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,20,25,26,m,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Krobertson,North,Right,RB,1,R-3,20,25,46,f,na,na,na,0.33,na,0.33,0.33,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,1,26,83,m,na,na,0.33,0.33,na,0.33,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,1,26,64,m,na,na,0.33,0.33,na,0.33,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,1,26,~28,i,na,na,0.33,0.33,na,0.33,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,1,26,~13,i,na,na,0.33,0.33,na,0.33,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,1,26,~25,i,na,na,0.33,0.33,na,0.33,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,1,26,12,i,na,na,0.33,0.33,na,0.33,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,1,26,15,i,na,na,0.33,0.33,na,0.33,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,1,26,18,i,na,na,0.33,0.33,na,0.33,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,1,26,10,i,na,na,0.33,0.33,na,0.33,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,1,26,51,f,na,na,0.33,0.33,na,0.33,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,1,26,33,f,na,na,0.33,0.33,na,0.33,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,1,26,75,B1,na,na,0.33,0.33,na,0.33,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,2,26,34,m,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,2,26,11,i,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,2,26,20,i,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,2,26,17,i,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,2,26,58,f,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,2,26,40,f,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,3,25,21,m,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,3,25,10,i,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,3,25,12,i,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,3,25,18,i,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,3,25,51,f,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,3,25,68,f,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,3,25,23,f,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,3,25,37,f,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,4,25,24,m,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,4,25,28,m,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,4,25,21,i,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,4,25,30,m,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,4,25,85,m,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,4,25,54,m,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,4,25,26,m,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,4,25,20,i,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,4,25,10,i,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,4,25,11,i,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,4,25,15,i,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,4,25,16,i,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,4,25,15,i,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,4,25,26,f,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,4,25,81,B1,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,4,25,36,f,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,4,25,51,f,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,5,25,39,m,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,5,25,28,m,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,5,25,11,i,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,5,25,14,i,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,5,25,15,i,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,5,25,15,i,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,5,25,19,i,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,5,25,19,i,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,5,25,15,i,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,5,25,18,i,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,5,25,52,f,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,5,25,21,f,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,5,25,64,f,na,na,0.25,0.25,na,0.25,0.25,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,6,25,57,m,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,7,25,24,m,na,na,0.5,0.5,na,na,na,Artificial Reef
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,7,25,52,m,na,na,0.5,0.5,na,na,na,Artificial Reef
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,7,25,54,f,na,na,0.5,0.5,na,na,na,Artificial Reef
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,7,25,28,f,na,na,0.5,0.5,na,na,na,Artificial Reef
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,8,25,25,m,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,8,25,~35,i,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,8,25,47,f,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,9,25,51,m,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,9,25,53,m,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,9,25,22,m,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,10,25,none,na,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,11,26,52,m,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,12,25,9,i,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,12,25,17,i,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,12,25,18,i,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,13,25,24,m,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,13,25,11,i,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,13,25,41,m,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,13,25,72,B1,na,na,0.5,0.5,na,na,na,50% eggs
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,13,25,61,m,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,13,25,38,m,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,13,25,45,m,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,13,25,58,m,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,13,25,17,i,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,14,25,73,f,na,na,0.5,0.5,na,na,na,
RB,,24,7,2019,Mouellet ,North,Right,RB,1,R-4,14,25,64,f,na,na,0.5,0.5,na,na,na,
